"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"48",15,9e+05,810000,2.75,-0.25,-8.33333333333333,5496.83526315063,-96.8760231010665,-1.7318738516085,989430.347367113,-17437.6841581919,-1.73187385160849,179430.347367113,-17437.6841581919,-8.85754991457335
"49",15,9e+05,810000,2.875,-0.125,-4.16666666666667,5545.14432633434,-48.5669599173516,-0.868242163958661,998125.978740182,-8742.05278512323,-0.868242163958656,188125.978740182,-8742.05278512323,-4.44056493956437
"50",15,9e+05,810000,3,0,0,5593.7112862517,0,0,1006868.03152531,0,0,196868.031525305,0,0
"51",15,9e+05,810000,3.125,0.125,4.16666666666667,5642.53568011676,48.8243938650648,0.872844366942322,1015656.42242102,8788.39089571161,0.872844366942316,205656.422421017,8788.39089571161,4.46410259076622
"52",15,9e+05,810000,3.25,0.25,8.33333333333333,5691.61702825104,97.905741999346,1.75028236155091,1024491.06508519,17623.0335598822,1.7502823615509,214491.065085187,17623.0335598822,8.95169897486223
"53",15,9e+05,810000,3.375,0.375,12.5,5740.95483420467,147.243547952978,2.63230510868294,1033371.87015684,26503.838631536,2.63230510868294,223371.870156841,26503.838631536,13.4627437609794
"54",15,9e+05,810000,3.5,0.5,16.6666666666667,5790.54858487972,196.837298628029,3.5189034355745,1042298.74527835,35430.7137530452,3.51890343557449,232298.74527835,35430.7137530452,17.9971900356463
"55",15,1e+06,9e+05,2.5,-0.5,-16.6666666666667,6001.10288108093,-214.131881420951,-3.44527422701494,1080198.51859457,-38543.7386557711,-3.44527422701494,180198.518594568,-38543.7386557711,-17.6206185033831
"56",15,1e+06,9e+05,2.625,-0.375,-12.5,6054.20504719795,-161.029715303933,-2.59088709368577,1089756.90849563,-28985.3487547077,-2.59088709368576,189756.908495631,-28985.3487547077,-13.2509141667746
"57",15,1e+06,9e+05,2.75,-0.25,-8.33333333333333,6107.59473683403,-107.640025667852,-1.7318738516085,1099367.05263013,-19375.2046202132,-1.73187385160849,199367.052630126,-19375.2046202132,-8.85754991457337
"58",15,1e+06,9e+05,2.875,-0.125,-4.16666666666667,6161.27147370483,-53.9632887970565,-0.868242163958649,1109028.86526687,-9713.39198346995,-0.868242163958629,209028.865266869,-9713.39198346995,-4.44056493956423
"59",15,1e+06,9e+05,3,0,0,6215.23476250188,0,0,1118742.25725034,0,0,218742.257250339,0,0
"60",15,1e+06,9e+05,3.125,0.125,4.16666666666667,6269.48408901862,54.2493265167386,0.872844366942321,1128507.13602335,9764.87877301313,0.872844366942337,228507.136023352,9764.87877301313,4.46410259076633
"61",15,1e+06,9e+05,3.25,0.25,8.33333333333333,6324.01892027893,108.784157777051,1.75028236155092,1138323.40565021,19581.1483998694,1.75028236155093,238323.405650208,19581.1483998694,8.9516989748624
"62",15,1e+06,9e+05,3.375,0.375,12.5,6378.83870467186,163.603942169976,2.63230510868296,1148190.96684093,29448.7095905959,2.63230510868298,248190.966840935,29448.7095905959,13.4627437609796
"63",15,1e+06,9e+05,3.5,0.5,16.6666666666667,6433.94287208858,218.7081095867,3.51890343557451,1158109.71697595,39367.4597256063,3.51890343557453,258109.716975945,39367.4597256063,17.9971900356465
"64",30,5e+05,450000,2.5,-0.5,-16.6666666666667,1778.04404467982,-119.174107102688,-6.28151839000271,640095.856084736,-42902.6785569676,-6.2815183900027,190095.856084736,-42902.6785569676,-18.4132825654641
"65",30,5e+05,450000,2.625,-0.375,-12.5,1807.42738969007,-89.7907620924386,-4.73275896122313,650673.860288426,-32324.6743532779,-4.73275896122313,200673.860288426,-32324.6743532779,-13.8733380460892
"66",30,5e+05,450000,2.75,-0.25,-8.33333333333333,1837.08531449477,-60.1328372877408,-3.16952677430604,661350.713218117,-21647.8214235867,-3.16952677430604,211350.713218117,-21647.8214235867,-9.29096891397873
"67",30,5e+05,450000,2.875,-0.125,-4.16666666666667,1867.01614684246,-30.2020049400464,-1.59190997153756,672125.812863287,-10872.7217784167,-1.59190997153755,222125.812863287,-10872.7217784167,-4.66643354437241
"68",30,5e+05,450000,3,0,0,1897.21815178251,0,0,682998.534641704,0,0,232998.534641704,0,0
"69",30,5e+05,450000,3.125,0.125,4.16666666666667,1927.68953327221,30.4713814896979,1.60610847313836,693968.231977995,10969.6973362913,1.60610847313837,243968.231977995,10969.6973362913,4.70805421723363
"70",30,5e+05,450000,3.25,0.25,8.33333333333333,1958.42843582571,61.2102840431951,3.22631764753492,705034.236897254,22035.7022555503,3.22631764753494,255034.236897254,22035.7022555503,9.45744242101605
"71",30,5e+05,450000,3.375,0.375,12.5,1989.43294620381,92.2147944212988,4.86052667874063,716195.860633372,33197.3259916676,4.86052667874063,266195.860633372,33197.3259916676,14.2478690017159
"72",30,5e+05,450000,3.5,0.5,16.6666666666667,2020.70109513971,123.482943357203,6.50863176916084,727452.394250297,44453.8596085929,6.50863176916084,277452.394250297,44453.8596085929,19.0790296930203
"73",30,6e+05,540000,2.5,-0.5,-16.6666666666667,2133.65285361579,-143.008928523225,-6.28151839000269,768115.027301684,-51483.2142683612,-6.28151839000271,228115.027301684,-51483.2142683612,-18.4132825654641
"74",30,6e+05,540000,2.625,-0.375,-12.5,2168.91286762809,-107.748914510927,-4.73275896122314,780808.632346111,-38789.6092239337,-4.73275896122315,240808.632346111,-38789.6092239337,-13.8733380460893
"75",30,6e+05,540000,2.75,-0.25,-8.33333333333333,2204.50237739372,-72.1594047452891,-3.16952677430604,793620.855861741,-25977.3857083042,-3.16952677430606,253620.855861741,-25977.3857083042,-9.2909689139788
"76",30,6e+05,540000,2.875,-0.125,-4.16666666666667,2240.41937621096,-36.2424059280561,-1.59190997153758,806550.975435945,-13047.2661341003,-1.59190997153759,266550.975435945,-13047.2661341003,-4.66643354437251
"77",30,6e+05,540000,3,0,0,2276.66178213901,0,0,819598.241570045,0,0,279598.241570045,0,0
"78",30,6e+05,540000,3.125,0.125,4.16666666666667,2313.22743992665,36.5656577876375,1.60610847313836,832761.878373594,13163.6368035494,1.60610847313834,292761.878373594,13163.6368035494,4.70805421723355
"79",30,6e+05,540000,3.25,0.25,8.33333333333333,2350.11412299085,73.4523408518339,3.22631764753492,846041.084276705,26442.8427066602,3.22631764753491,306041.084276705,26442.8427066602,9.45744242101597
"80",30,6e+05,540000,3.375,0.375,12.5,2387.31953544457,110.657753305558,4.86052667874062,859435.032760046,39836.7911900009,4.86052667874061,319435.032760046,39836.7911900009,14.2478690017158
"81",30,6e+05,540000,3.5,0.5,16.6666666666667,2424.84131416766,148.179532028643,6.50863176916082,872942.873100356,53344.6315303113,6.50863176916081,332942.873100356,53344.6315303113,19.0790296930202
"82",30,7e+05,630000,2.5,-0.5,-16.6666666666667,2489.26166255175,-166.843749943763,-6.28151839000271,896134.198518631,-60063.7499797547,-6.2815183900027,266134.198518631,-60063.7499797547,-18.4132825654641
"83",30,7e+05,630000,2.625,-0.375,-12.5,2530.3983455661,-125.707066929414,-4.73275896122314,910943.404403797,-45254.5440945891,-4.73275896122313,280943.404403797,-45254.5440945891,-13.8733380460892
"84",30,7e+05,630000,2.75,-0.25,-8.33333333333333,2571.91944029268,-84.1859722028375,-3.16952677430605,925890.998505364,-30306.9499930214,-3.16952677430604,295890.998505364,-30306.9499930214,-9.29096891397875
"85",30,7e+05,630000,2.875,-0.125,-4.16666666666667,2613.82260557945,-42.2828069160651,-1.59190997153756,940976.138008602,-15221.8104897833,-1.59190997153755,310976.138008602,-15221.8104897833,-4.66643354437241
"86",30,7e+05,630000,3,0,0,2656.10541249552,0,0,956197.948498386,0,0,326197.948498386,0,0
"87",30,7e+05,630000,3.125,0.125,4.16666666666667,2698.76534658109,42.6599340855764,1.60610847313834,971555.524769193,15357.5762708075,1.60610847313834,341555.524769193,15357.5762708075,4.70805421723354
"88",30,7e+05,630000,3.25,0.25,8.33333333333333,2741.79981015599,85.694397660473,3.22631764753492,987047.931656156,30849.9831577705,3.22631764753494,357047.931656156,30849.9831577705,9.45744242101607
