"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"26",15,7e+05,675500,3.375,0.375,12.5,4787.67282778427,122.793847706465,2.63230510868296,861781.109001168,22102.892587164,2.63230510868298,186281.109001168,22102.892587164,13.4627437609796
"27",15,7e+05,675500,3.5,0.5,16.6666666666667,4829.03156677315,164.152586695351,3.5189034355745,869225.682019168,29547.4656051632,3.51890343557452,193725.682019168,29547.4656051632,17.9971900356464
"28",15,750000,723750,2.5,-0.5,-16.6666666666667,4825.88690020258,-172.197721309349,-3.44527422701496,868659.642036465,-30995.5898356828,-3.44527422701496,144909.642036465,-30995.5898356828,-17.6206185033832
"29",15,750000,723750,2.625,-0.375,-12.5,4868.58989212169,-129.494729390245,-2.59088709368575,876346.180581903,-23309.0512902442,-2.59088709368576,152596.180581903,-23309.0512902442,-13.2509141667747
"30",15,750000,723750,2.75,-0.25,-8.33333333333333,4911.5241008707,-86.5605206412301,-1.73187385160849,884074.338156726,-15580.8937154214,-1.73187385160849,160324.338156726,-15580.8937154214,-8.85754991457333
"31",15,750000,723750,2.875,-0.125,-4.16666666666667,4954.68914343763,-43.3954780742997,-0.868242163958651,891844.045818774,-7811.18605337408,-0.868242163958665,168094.045818774,-7811.18605337408,-4.44056493956442
"32",15,750000,723750,3,0,0,4998.08462151193,0,0,899655.231872148,0,0,175905.231872148,0,0
"33",15,750000,723750,3.125,0.125,4.16666666666667,5041.71012158581,43.6255000738784,0.872844366942342,907507.821885446,7852.59001329797,0.872844366942327,183757.821885446,7852.59001329797,4.46410259076628
"34",15,750000,723750,3.25,0.25,8.33333333333333,5085.56521505764,87.4805935457125,1.75028236155092,915401.738710376,15746.5068382281,1.7502823615509,191651.738710376,15746.5068382281,8.95169897486224
"35",15,750000,723750,3.375,0.375,12.5,5129.64945834029,131.564836828356,2.63230510868295,923336.902501252,23681.6706291039,2.63230510868294,199586.902501252,23681.6706291039,13.4627437609794
"36",15,750000,723750,3.5,0.5,16.6666666666667,5173.96239297124,175.877771459304,3.5189034355745,931313.230734822,31657.9988626747,3.5189034355745,207563.230734822,31657.9988626747,17.9971900356463
"37",15,8e+05,772000,2.5,-0.5,-16.6666666666667,5147.61269354942,-183.677569396637,-3.44527422701494,926570.284838896,-33061.9624913947,-3.44527422701493,154570.284838896,-33061.9624913947,-17.6206185033831
"38",15,8e+05,772000,2.625,-0.375,-12.5,5193.16255159646,-138.127711349595,-2.59088709368576,934769.259287364,-24862.9880429272,-2.59088709368577,162769.259287364,-24862.9880429272,-13.2509141667747
"39",15,8e+05,772000,2.75,-0.25,-8.33333333333333,5238.95904092875,-92.331222017312,-1.73187385160848,943012.627367174,-16619.6199631162,-1.73187385160849,171012.627367174,-16619.6199631162,-8.85754991457336
"40",15,8e+05,772000,2.875,-0.125,-4.16666666666667,5285.00175300014,-46.2885099459199,-0.868242163958655,951300.315540025,-8331.93179026549,-0.868242163958645,179300.315540025,-8331.93179026549,-4.44056493956431
"41",15,8e+05,772000,3,0,0,5331.29026294606,0,0,959632.247330291,0,0,187632.247330291,0,0
"42",15,8e+05,772000,3.125,0.125,4.16666666666667,5377.82412969153,46.5338667454698,0.872844366942334,968008.343344475,8376.09601418464,0.872844366942342,196008.343344475,8376.09601418464,4.46410259076636
"43",15,8e+05,772000,3.25,0.25,8.33333333333333,5424.60289606149,93.3126331154263,1.75028236155091,976428.521291067,16796.2739607766,1.7502823615509,204428.521291067,16796.2739607766,8.95169897486224
"44",15,8e+05,772000,3.375,0.375,12.5,5471.62608889631,140.335825950247,2.63230510868296,984892.696001335,25260.4486710444,2.63230510868297,212892.696001335,25260.4486710444,13.4627437609795
"45",15,8e+05,772000,3.5,0.5,16.6666666666667,5518.89321916932,187.602956223258,3.5189034355745,993400.779450477,33768.5321201864,3.5189034355745,221400.779450477,33768.5321201864,17.9971900356463
"46",15,9e+05,868500,2.5,-0.5,-16.6666666666667,5791.0642802431,-206.637265571218,-3.44527422701494,1042391.57044376,-37194.7078028192,-3.44527422701495,173891.570443758,-37194.7078028192,-17.6206185033831
"47",15,9e+05,868500,2.625,-0.375,-12.5,5842.30787054602,-155.393675268295,-2.59088709368577,1051615.41669828,-27970.8615482931,-2.59088709368577,183115.416698284,-27970.8615482931,-13.2509141667747
"48",15,9e+05,868500,2.75,-0.25,-8.33333333333333,5893.82892104484,-103.872624769477,-1.7318738516085,1060889.20578807,-18697.0724585059,-1.7318738516085,192389.205788071,-18697.0724585059,-8.8575499145734
"49",15,9e+05,868500,2.875,-0.125,-4.16666666666667,5945.62697212516,-52.0745736891595,-0.868242163958648,1070212.85498253,-9373.42326404876,-0.868242163958653,201712.854982528,-9373.42326404876,-4.44056493956435
"50",15,9e+05,868500,3,0,0,5997.70154581432,0,0,1079586.27824658,0,0,211086.278246577,0,0
"51",15,9e+05,868500,3.125,0.125,4.16666666666667,6050.05214590297,52.3506000886537,0.872844366942336,1089009.38626253,9423.10801595752,0.872844366942323,220509.386262535,9423.10801595752,4.46410259076626
"52",15,9e+05,868500,3.25,0.25,8.33333333333333,6102.67825806917,104.976712254855,1.75028236155092,1098482.08645245,18895.8082058739,1.75028236155093,229982.086452451,18895.8082058739,8.95169897486235
"53",15,9e+05,868500,3.375,0.375,12.5,6155.57935000834,157.877804194027,2.63230510868295,1108004.2830015,28418.0047549249,2.63230510868296,239504.283001502,28418.0047549249,13.4627437609795
