"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"41",15,8e+05,740000,3,0,0,5110.3041380571,0,0,919854.744850279,0,0,179854.744850279,0,0
"42",15,8e+05,740000,3.125,0.125,4.16666666666667,5154.90913985976,44.6050018026517,0.87284436694232,927883.645174756,8028.90032447746,0.872844366942337,187883.645174756,8028.90032447746,4.46410259076633
"43",15,8e+05,740000,3.25,0.25,8.33333333333333,5199.74889000712,89.44475195002,1.75028236155091,935954.800201282,16100.0553510038,1.75028236155093,195954.800201282,16100.0553510038,8.9516989748624
"44",15,8e+05,740000,3.375,0.375,12.5,5244.82293495242,134.518796895313,2.63230510868295,944068.128291435,24213.3834411565,2.63230510868296,204068.128291435,24213.3834411565,13.4627437609795
"45",15,8e+05,740000,3.5,0.5,16.6666666666667,5290.1308059395,179.826667882397,3.5189034355745,952223.54506911,32368.8002188317,3.51890343557453,212223.54506911,32368.8002188317,17.9971900356465
"46",15,9e+05,832500,2.5,-0.5,-16.6666666666667,5551.02016499986,-198.071990314381,-3.44527422701497,999183.629699975,-35652.9582565887,-3.44527422701498,166683.629699975,-35652.9582565887,-17.6206185033833
"47",15,9e+05,832500,2.625,-0.375,-12.5,5600.1396686581,-148.952486656138,-2.59088709368577,1008025.14035846,-26811.4475981047,-2.59088709368576,175525.140358459,-26811.4475981047,-13.2509141667746
"48",15,9e+05,832500,2.75,-0.25,-8.33333333333333,5649.52513157148,-99.567023742763,-1.7318738516085,1016914.52368287,-17922.0642736974,-1.73187385160851,184414.523682866,-17922.0642736974,-8.85754991457345
"49",15,9e+05,832500,2.875,-0.125,-4.16666666666667,5699.17611317696,-49.9160421372781,-0.868242163958662,1025851.70037185,-8984.88758471003,-0.86824216395866,193351.700371854,-8984.88758471003,-4.44056493956439
"50",15,9e+05,832500,3,0,0,5749.09215531424,0,0,1034836.58795656,0,0,202336.587956564,0,0
"51",15,9e+05,832500,3.125,0.125,4.16666666666667,5799.27278234222,50.1806270279822,0.872844366942302,1043869.1008216,9032.51286503684,0.872844366942307,211369.100821601,9032.51286503684,4.46410259076618
"52",15,9e+05,832500,3.25,0.25,8.33333333333333,5849.71750125801,100.625345943772,1.75028236155091,1052949.15022644,18112.5622698789,1.7502823615509,220449.150226443,18112.5622698789,8.95169897486223
"53",15,9e+05,832500,3.375,0.375,12.5,5900.42580182147,151.333646507227,2.63230510868294,1062076.64432786,27240.0563713008,2.63230510868294,229576.644327865,27240.0563713008,13.4627437609794
"54",15,9e+05,832500,3.5,0.5,16.6666666666667,5951.39715668194,202.305001367696,3.51890343557448,1071251.48820275,36414.9002461851,3.51890343557447,238751.488202749,36414.9002461851,17.9971900356462
"55",15,1e+06,925000,2.5,-0.5,-16.6666666666667,6167.80018333318,-220.0799892382,-3.44527422701495,1110204.03299997,-39614.398062876,-3.44527422701495,185204.032999972,-39614.398062876,-17.6206185033832
"56",15,1e+06,925000,2.625,-0.375,-12.5,6222.37740962012,-165.502762951264,-2.59088709368577,1120027.93373162,-29790.4973312276,-2.59088709368578,195027.933731621,-29790.4973312276,-13.2509141667747
"57",15,1e+06,925000,2.75,-0.25,-8.33333333333333,6277.25014619053,-110.630026380848,-1.73187385160851,1129905.0263143,-19913.4047485525,-1.73187385160849,204905.026314296,-19913.4047485525,-8.85754991457336
"58",15,1e+06,925000,2.875,-0.125,-4.16666666666667,6332.41790352996,-55.4622690414199,-0.868242163958659,1139835.22263539,-9983.20842745551,-0.868242163958653,214835.222635393,-9983.20842745551,-4.44056493956436
"59",15,1e+06,925000,3,0,0,6387.88017257138,0,0,1149818.43106285,0,0,224818.431062848,0,0
"60",15,1e+06,925000,3.125,0.125,4.16666666666667,6443.63642482469,55.7562522533144,0.872844366942316,1159854.55646844,10036.1254055966,0.872844366942314,234854.556468445,10036.1254055966,4.46410259076622
"61",15,1e+06,925000,3.25,0.25,8.33333333333333,6499.6861125089,111.805939937524,1.7502823615509,1169943.5002516,20125.0691887545,1.75028236155092,244943.500251603,20125.0691887545,8.95169897486232
"62",15,1e+06,925000,3.375,0.375,12.5,6556.02866869052,168.148496119142,2.63230510868295,1180085.16036429,30266.7293014457,2.63230510868296,255085.160364294,30266.7293014457,13.4627437609795
"63",15,1e+06,925000,3.5,0.5,16.6666666666667,6612.66350742438,224.783334852996,3.51890343557449,1190279.43133639,40461.0002735392,3.51890343557449,265279.431336388,40461.0002735392,17.9971900356463
"64",30,5e+05,462500,2.5,-0.5,-16.6666666666667,1827.43415703204,-122.484498966651,-6.28151839000271,657876.296531535,-44094.4196279945,-6.28151839000271,195376.296531535,-44094.4196279945,-18.4132825654641
"65",30,5e+05,462500,2.625,-0.375,-12.5,1857.63370607035,-92.2849499283398,-4.73275896122313,668748.134185327,-33222.5819742023,-4.73275896122313,206248.134185327,-33222.5819742023,-13.8733380460892
"66",30,5e+05,462500,2.75,-0.25,-8.33333333333333,1888.11546211963,-61.8031938790673,-3.16952677430605,679721.566363065,-22249.1497964642,-3.16952677430606,217221.566363065,-22249.1497964642,-9.29096891397879
"67",30,5e+05,462500,2.875,-0.125,-4.16666666666667,1918.87770647698,-31.0409495217148,-1.59190997153758,690795.974331712,-11174.7418278174,-1.59190997153759,228295.974331712,-11174.7418278174,-4.66643354437253
"68",30,5e+05,462500,3,0,0,1949.91865599869,0,0,701970.716159529,0,0,239470.716159529,0,0
"69",30,5e+05,462500,3.125,0.125,4.16666666666667,1981.23646475199,31.3178087533004,1.60610847313835,713245.127310717,11274.4111511881,1.60610847313834,250745.127310717,11274.4111511881,4.70805421723354
"70",30,5e+05,462500,3.25,0.25,8.33333333333333,2012.82922570975,62.9105697110613,3.22631764753491,724618.521255511,22647.805095982,3.2263176475349,262118.521255511,22647.805095982,9.45744242101596
"71",30,5e+05,462500,3.375,0.375,12.5,2044.69497248725,94.7763164885569,4.86052667874061,736090.19009541,34119.4739358805,4.86052667874061,273590.19009541,34119.4739358805,14.2478690017158
"72",30,5e+05,462500,3.5,0.5,16.6666666666667,2076.83168111582,126.913025117125,6.50863176916082,747659.405201694,45688.6890421648,6.50863176916082,285159.405201694,45688.6890421648,19.0790296930202
"73",30,6e+05,555000,2.5,-0.5,-16.6666666666667,2192.92098843845,-146.981398759982,-6.28151839000271,789451.555837842,-52913.3035535933,-6.2815183900027,234451.555837842,-52913.3035535933,-18.413282565464
"74",30,6e+05,555000,2.625,-0.375,-12.5,2229.16044728442,-110.741939914008,-4.73275896122313,802497.761022392,-39867.0983690427,-4.73275896122313,247497.761022392,-39867.0983690427,-13.8733380460892
"75",30,6e+05,555000,2.75,-0.25,-8.33333333333333,2265.73855454355,-74.1638326548805,-3.16952677430604,815665.879635678,-26698.9797557569,-3.16952677430603,260665.879635678,-26698.9797557569,-9.29096891397873
"76",30,6e+05,555000,2.875,-0.125,-4.16666666666667,2302.65324777237,-37.2491394260574,-1.59190997153757,828955.169198054,-13409.6901933806,-1.59190997153756,273955.169198054,-13409.6901933806,-4.66643354437242
"77",30,6e+05,555000,3,0,0,2339.90238719843,0,0,842364.859391435,0,0,287364.859391435,0,0
"78",30,6e+05,555000,3.125,0.125,4.16666666666667,2377.48375770239,37.5813705039604,1.60610847313835,855894.152772861,13529.2933814258,1.60610847313835,300894.152772861,13529.2933814258,4.70805421723357
"79",30,6e+05,555000,3.25,0.25,8.33333333333333,2415.3950708517,75.4926836532736,3.22631764753491,869542.225506613,27177.3661151784,3.2263176475349,314542.225506613,27177.3661151784,9.45744242101596
"80",30,6e+05,555000,3.375,0.375,12.5,2453.6339669847,113.731579786268,4.8605266787406,883308.228114492,40943.3687230565,4.86052667874061,328308.228114492,40943.3687230565,14.2478690017158
"81",30,6e+05,555000,3.5,0.5,16.6666666666667,2492.19801733898,152.29563014055,6.50863176916083,897191.286242033,54826.426850598,6.50863176916084,342191.286242033,54826.426850598,19.0790296930203
"82",30,7e+05,647500,2.5,-0.5,-16.6666666666667,2558.40781984486,-171.478298553312,-6.28151839000271,921026.815144149,-61732.1874791923,-6.2815183900027,273526.815144149,-61732.1874791923,-18.4132825654641
"83",30,7e+05,647500,2.625,-0.375,-12.5,2600.68718849849,-129.198929899675,-4.73275896122313,936247.387859458,-46511.6147638832,-4.73275896122313,288747.387859458,-46511.6147638832,-13.8733380460892
"84",30,7e+05,647500,2.75,-0.25,-8.33333333333333,2643.36164696748,-86.5244714306937,-3.16952677430603,951610.192908291,-31148.8097150497,-3.16952677430603,304110.192908291,-31148.8097150497,-9.29096891397872
"85",30,7e+05,647500,2.875,-0.125,-4.16666666666667,2686.42878906777,-43.4573293303997,-1.59190997153755,967114.364064397,-15644.6385589438,-1.59190997153753,319614.364064397,-15644.6385589438,-4.66643354437235
"86",30,7e+05,647500,3,0,0,2729.88611839817,0,0,982759.002623341,0,0,335259.002623341,0,0
"87",30,7e+05,647500,3.125,0.125,4.16666666666667,2773.73105065279,43.8449322546207,1.60610847313836,998543.178235004,15784.1756116636,1.60610847313837,351043.178235004,15784.1756116636,4.70805421723363
"88",30,7e+05,647500,3.25,0.25,8.33333333333333,2817.96091599366,88.0747975954864,3.22631764753493,1014465.92975772,31706.9271343752,3.22631764753494,366965.929757716,31706.9271343752,9.45744242101607
"89",30,7e+05,647500,3.375,0.375,12.5,2862.57296148215,132.68684308398,4.86052667874063,1030526.26613357,47767.2635102328,4.86052667874063,383026.266133574,47767.2635102328,14.2478690017159
"90",30,7e+05,647500,3.5,0.5,16.6666666666667,2907.56435356214,177.678235163975,6.50863176916084,1046723.16728237,63964.164659031,6.50863176916084,399223.167282372,63964.164659031,19.0790296930203
"91",30,750000,693750,2.5,-0.5,-16.6666666666667,2741.15123554806,-183.726748449977,-6.2815183900027,986814.444797302,-66141.6294419917,-6.2815183900027,293064.444797302,-66141.6294419917,-18.413282565464
"92",30,750000,693750,2.625,-0.375,-12.5,2786.45055910553,-138.427424892509,-4.73275896122312,1003122.20127799,-49833.8729613033,-4.73275896122312,309372.20127799,-49833.8729613033,-13.8733380460892
"93",30,750000,693750,2.75,-0.25,-8.33333333333333,2832.17319317944,-92.7047908186009,-3.16952677430605,1019582.3495446,-33373.7246946963,-3.16952677430605,325832.349544598,-33373.7246946963,-9.29096891397876
"94",30,750000,693750,2.875,-0.125,-4.16666666666667,2878.31655971547,-46.5614242825718,-1.59190997153757,1036193.96149757,-16762.1127417258,-1.59190997153756,342443.961497568,-16762.1127417258,-4.66643354437243
"95",30,750000,693750,3,0,0,2924.87798399804,0,0,1052956.07423929,0,0,359206.074239294,0,0
"96",30,750000,693750,3.125,0.125,4.16666666666667,2971.85469712799,46.9767131299504,1.60610847313834,1069867.69096608,16911.6167267822,1.60610847313834,376117.690966076,16911.6167267822,4.70805421723356
"97",30,750000,693750,3.25,0.25,8.33333333333333,3019.24383856463,94.3658545665921,3.22631764753491,1086927.78188327,33971.7076439732,3.22631764753491,393177.781883267,33971.7076439732,9.45744242101599
"98",30,750000,693750,3.375,0.375,12.5,3067.04245873087,142.164474732836,4.86052667874062,1104135.28514311,51179.2109038208,4.86052667874062,410385.285143115,51179.2109038208,14.2478690017159
"99",30,750000,693750,3.5,0.5,16.6666666666667,3115.24752167373,190.369537675687,6.50863176916082,1121489.10780254,68533.0335632474,6.50863176916083,427739.107802541,68533.0335632474,19.0790296930203
"100",30,8e+05,740000,2.5,-0.5,-16.6666666666667,2923.89465125127,-195.975198346643,-6.28151839000272,1052602.07445046,-70551.0714047914,-6.28151839000272,312602.074450456,-70551.0714047914,-18.4132825654641
"101",30,8e+05,740000,2.625,-0.375,-12.5,2972.21392971256,-147.655919885344,-4.73275896122314,1069997.01469652,-53156.131158724,-4.73275896122315,329997.014696523,-53156.131158724,-13.8733380460893
"102",30,8e+05,740000,2.75,-0.25,-8.33333333333333,3020.9847393914,-98.8851102065078,-3.16952677430606,1087554.5061809,-35598.6396743432,-3.16952677430609,347554.506180904,-35598.6396743432,-9.29096891397888
"103",30,8e+05,740000,2.875,-0.125,-4.16666666666667,3070.20433036316,-49.6655192347434,-1.59190997153758,1105273.55893074,-17879.5869245077,-1.59190997153758,365273.558930739,-17879.5869245077,-4.6664335443725
"104",30,8e+05,740000,3,0,0,3119.86984959791,0,0,1123153.14585525,0,0,383153.145855247,0,0
"105",30,8e+05,740000,3.125,0.125,4.16666666666667,3169.97834360319,50.1084940052806,1.60610847313835,1141192.20369715,18039.0578419007,1.60610847313832,401192.203697148,18039.0578419007,4.70805421723349
"106",30,8e+05,740000,3.25,0.25,8.33333333333333,3220.52676113561,100.656911537698,3.22631764753491,1159389.63400882,36236.4881535713,3.2263176475349,419389.634008818,36236.4881535713,9.45744242101595
"107",30,8e+05,740000,3.375,0.375,12.5,3271.5119559796,151.642106381691,4.86052667874062,1177744.30415266,54591.1582974086,4.8605266787406,437744.304152656,54591.1582974086,14.2478690017158
"108",30,8e+05,740000,3.5,0.5,16.6666666666667,3322.93068978531,203.060840187399,6.50863176916082,1196255.04832271,73101.9024674634,6.50863176916079,456255.04832271,73101.9024674634,19.0790296930202
"109",30,9e+05,832500,2.5,-0.5,-16.6666666666667,3289.38148265767,-220.472098139973,-6.28151839000271,1184177.33375676,-79369.9553303903,-6.28151839000271,351677.333756763,-79369.9553303903,-18.4132825654641
"110",30,9e+05,832500,2.625,-0.375,-12.5,3343.74067092663,-166.112909871012,-4.73275896122313,1203746.64153359,-59800.6475535643,-4.73275896122314,371246.641533589,-59800.6475535643,-13.8733380460892
"111",30,9e+05,832500,2.75,-0.25,-8.33333333333333,3398.60783181533,-111.245748982321,-3.16952677430605,1223498.81945352,-40048.4696336356,-3.16952677430605,390998.819453517,-40048.4696336356,-9.29096891397878
"112",30,9e+05,832500,2.875,-0.125,-4.16666666666667,3453.97987165856,-55.8737091390863,-1.59190997153757,1243432.75379708,-20114.535290071,-1.59190997153757,410932.753797082,-20114.535290071,-4.66643354437246
"113",30,9e+05,832500,3,0,0,3509.85358079765,0,0,1263547.28908715,0,0,431047.289087153,0,0
"114",30,9e+05,832500,3.125,0.125,4.16666666666667,3566.22563655359,56.3720557559404,1.60610847313834,1283841.22915929,20293.9400721386,1.60610847313834,451341.229159291,20293.9400721386,4.70805421723354
"115",30,9e+05,832500,3.25,0.25,8.33333333333333,3623.09260627756,113.23902547991,3.2263176475349,1304313.33825992,40766.0491727677,3.2263176475349,471813.33825992,40766.0491727677,9.45744242101596
"116",30,9e+05,832500,3.375,0.375,12.5,3680.45095047705,170.597369679402,4.86052667874061,1324962.34217174,61415.0530845847,4.8605266787406,492462.342171737,61415.0530845847,14.2478690017158
"117",30,9e+05,832500,3.5,0.5,16.6666666666667,3738.29702600847,228.443445210824,6.50863176916082,1345786.92936305,82239.6402758968,6.50863176916082,513286.92936305,82239.6402758968,19.0790296930203
"118",30,1e+06,925000,2.5,-0.5,-16.6666666666667,3654.86831406408,-244.968997933303,-6.28151839000271,1315752.59306307,-88188.8392559891,-6.28151839000271,390752.59306307,-88188.8392559891,-18.4132825654641
"119",30,1e+06,925000,2.625,-0.375,-12.5,3715.26741214071,-184.56989985668,-4.73275896122313,1337496.26837065,-66445.1639484046,-4.73275896122313,412496.268370654,-66445.1639484046,-13.8733380460892
"120",30,1e+06,925000,2.75,-0.25,-8.33333333333333,3776.23092423925,-123.606387758135,-3.16952677430605,1359443.13272613,-44498.2995929285,-3.16952677430606,434443.13272613,-44498.2995929285,-9.29096891397879
"121",30,1e+06,925000,2.875,-0.125,-4.16666666666667,3837.75541295396,-62.0818990434295,-1.59190997153758,1381591.94866342,-22349.4836556348,-1.59190997153759,456591.948663424,-22349.4836556348,-4.66643354437253
"122",30,1e+06,925000,3,0,0,3899.83731199738,0,0,1403941.43231906,0,0,478941.432319059,0,0
"123",30,1e+06,925000,3.125,0.125,4.16666666666667,3962.47292950399,62.6356175066007,1.60610847313835,1426490.25462143,22548.8223023762,1.60610847313834,501490.254621435,22548.8223023762,4.70805421723354
"124",30,1e+06,925000,3.25,0.25,8.33333333333333,4025.65845141951,125.821139422123,3.22631764753491,1449237.04251102,45295.6101919641,3.2263176475349,524237.042511023,45295.6101919641,9.45744242101596
"125",30,1e+06,925000,3.375,0.375,12.5,4089.3899449745,189.552632977114,4.86052667874061,1472180.38019082,68238.9478717609,4.86052667874061,547180.38019082,68238.9478717609,14.2478690017158
"126",30,1e+06,925000,3.5,0.5,16.6666666666667,4153.66336223163,253.826050234249,6.50863176916082,1495318.81040339,91377.3780843297,6.50863176916082,570318.810403388,91377.3780843297,19.0790296930202
