"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"28",15,750000,618750,2.5,-0.5,-16.6666666666667,4125.75823074314,-147.215668476904,-3.44527422701496,742636.481533765,-26498.8203258428,-3.44527422701496,123886.481533765,-26498.8203258428,-17.6206185033832
"29",15,750000,618750,2.625,-0.375,-12.5,4162.26596994859,-110.707929271453,-2.59088709368576,749207.874590746,-19927.4272688616,-2.59088709368576,130457.874590746,-19927.4272688616,-13.2509141667746
"30",15,750000,618750,2.75,-0.25,-8.33333333333333,4198.9713815734,-74.0025176466479,-1.7318738516085,755814.848683211,-13320.4531763967,-1.7318738516085,137064.848683211,-13320.4531763967,-8.8575499145734
"31",15,750000,618750,2.875,-0.125,-4.16666666666667,4235.87413817207,-37.0997610479762,-0.868242163958646,762457.344870972,-6677.95698863571,-0.868242163958644,143707.344870972,-6677.95698863571,-4.44056493956431
"32",15,750000,618750,3,0,0,4272.97389922004,0,0,769135.301859608,0,0,150385.301859608,0,0
"33",15,750000,618750,3.125,0.125,4.16666666666667,4310.2703112003,37.2964119802582,0.87284436694233,775848.656016055,6713.35415644653,0.872844366942337,157098.656016055,6713.35415644653,4.46410259076633
"34",15,750000,618750,3.25,0.25,8.33333333333333,4347.76300769177,74.789108471723,1.75028236155092,782597.341384518,13462.0395249102,1.75028236155092,163847.341384518,13462.0395249102,8.95169897486233
"35",15,750000,618750,3.375,0.375,12.5,4385.4516094619,112.477710241858,2.63230510868295,789381.289703143,20245.9878435346,2.63230510868296,170631.289703143,20245.9878435346,13.4627437609795
"36",15,750000,618750,3.5,0.5,16.6666666666667,4423.3357245609,150.361825340856,3.5189034355745,796200.430420962,27065.1285613541,3.51890343557451,177450.430420962,27065.1285613541,17.9971900356464
"37",15,8e+05,660000,2.5,-0.5,-16.6666666666667,4400.80877945935,-157.030046375364,-3.44527422701494,792145.580302683,-28265.4083475654,-3.44527422701494,132145.580302683,-28265.4083475654,-17.6206185033831
"38",15,8e+05,660000,2.625,-0.375,-12.5,4439.75036794516,-118.08845788955,-2.59088709368576,799155.066230129,-21255.9224201192,-2.59088709368578,139155.066230129,-21255.9224201192,-13.2509141667747
"39",15,8e+05,660000,2.75,-0.25,-8.33333333333333,4478.90280701162,-78.9360188230912,-1.7318738516085,806202.505262092,-14208.4833881564,-1.7318738516085,146202.505262092,-14208.4833881564,-8.85754991457337
"40",15,8e+05,660000,2.875,-0.125,-4.16666666666667,4518.26574738354,-39.5730784511743,-0.868242163958638,813287.834529037,-7123.1541212115,-0.868242163958653,153287.834529037,-7123.1541212115,-4.44056493956436
"41",15,8e+05,660000,3,0,0,4557.83882583471,0,0,820410.988650249,0,0,160410.988650249,0,0
"42",15,8e+05,660000,3.125,0.125,4.16666666666667,4597.62166528032,39.7828394456083,0.87284436694232,827571.899750458,7160.91110020934,0.872844366942302,167571.899750458,7160.91110020934,4.46410259076615
"43",15,8e+05,660000,3.25,0.25,8.33333333333333,4637.61387487122,79.7750490365042,1.75028236155091,834770.497476819,14359.5088265706,1.75028236155089,174770.497476819,14359.5088265706,8.95169897486218
"44",15,8e+05,660000,3.375,0.375,12.5,4677.8150500927,119.976224257983,2.63230510868296,842006.709016685,21595.7203664368,2.63230510868295,182006.709016685,21595.7203664368,13.4627437609794
"45",15,8e+05,660000,3.5,0.5,16.6666666666667,4718.22477286496,160.385947030247,3.51890343557451,849280.459115693,28869.4704654443,3.51890343557449,189280.459115693,28869.4704654443,17.9971900356463
"46",15,9e+05,742500,2.5,-0.5,-16.6666666666667,4950.90987689177,-176.658802172285,-3.44527422701495,891163.777840518,-31798.5843910114,-3.44527422701496,148663.777840518,-31798.5843910114,-17.6206185033832
"47",15,9e+05,742500,2.625,-0.375,-12.5,4994.71916393831,-132.849515125745,-2.59088709368578,899049.449508896,-23912.9127226342,-2.59088709368579,156549.449508896,-23912.9127226342,-13.2509141667748
"48",15,9e+05,742500,2.75,-0.25,-8.33333333333333,5038.76565788808,-88.8030211759778,-1.7318738516085,906977.818419854,-15984.5438116761,-1.73187385160851,164477.818419854,-15984.5438116761,-8.85754991457345
"49",15,9e+05,742500,2.875,-0.125,-4.16666666666667,5083.04896580648,-44.5197132575722,-0.86824216395866,914948.813845167,-8013.54838636308,-0.868242163958669,172448.813845167,-8013.54838636308,-4.44056493956443
"50",15,9e+05,742500,3,0,0,5127.56867906405,0,0,922962.36223153,0,0,180462.36223153,0,0
"51",15,9e+05,742500,3.125,0.125,4.16666666666667,5172.32437344036,44.7556943763093,0.872844366942319,931018.387219265,8056.02498773555,0.872844366942306,188518.387219265,8056.02498773555,4.46410259076617
"52",15,9e+05,742500,3.25,0.25,8.33333333333333,5217.31560923012,89.7469301660676,1.75028236155092,939116.809661422,16154.4474298921,1.75028236155092,196616.809661422,16154.4474298921,8.9516989748623
"53",15,9e+05,742500,3.375,0.375,12.5,5262.54193135428,134.97325229023,2.63230510868296,947257.547643771,24295.1854122414,2.63230510868295,204757.547643771,24295.1854122414,13.4627437609794
"54",15,9e+05,742500,3.5,0.5,16.6666666666667,5308.00286947308,180.434190409027,3.5189034355745,955440.516505155,32478.1542736248,3.51890343557449,212940.516505155,32478.1542736248,17.9971900356463
"55",15,1e+06,825000,2.5,-0.5,-16.6666666666667,5501.01097432419,-196.287557969204,-3.44527422701494,990181.975378354,-35331.7604344569,-3.44527422701494,165181.975378354,-35331.7604344569,-17.6206185033831
"56",15,1e+06,825000,2.625,-0.375,-12.5,5549.68795993146,-147.610572361938,-2.59088709368576,998943.832787662,-26569.9030251488,-2.59088709368576,173943.832787662,-26569.9030251488,-13.2509141667746
"57",15,1e+06,825000,2.75,-0.25,-8.33333333333333,5598.62850876453,-98.6700235288636,-1.73187385160849,1007753.13157762,-17760.6042351953,-1.73187385160848,182753.131577615,-17760.6042351953,-8.85754991457329
"58",15,1e+06,825000,2.875,-0.125,-4.16666666666667,5647.83218422943,-49.4663480639674,-0.86824216395863,1016609.7931613,-8903.9426515142,-0.868242163958636,191609.793161297,-8903.9426515142,-4.44056493956427
"59",15,1e+06,825000,3,0,0,5697.29853229339,0,0,1025513.73581281,0,0,200513.735812811,0,0
